index,image,raw_score,normalized_score
0,banana/image_0001.jpg,13.778282,0.996785
1,banana/image_0002.jpg,2.084095,0.999514
2,banana/image_0003.jpg,2.859167,0.999333
3,banana/image_0004.jpg,3.654625,0.999147
4,banana/image_0005.jpg,0.627011,0.999854
5,banana/image_0006.jpg,2.751440,0.999358
6,banana/image_0007.jpg,9.577421,0.997765
7,banana/image_0008.jpg,24.120282,0.994372
8,banana/image_0009.jpg,19.053170,0.995555
9,banana/image_0010.jpg,9.382919,0.997811
10,banana/image_0011.jpg,4.347892,0.998986
11,banana/image_0012.jpg,16.899868,0.996057
12,banana/image_0013.jpg,14.433247,0.996632
13,banana/image_0014.jpg,5.450365,0.998728
14,banana/image_0015.jpg,2.703661,0.999369
15,banana/image_0016.jpg,5.174484,0.998793
16,banana/image_0017.jpg,4286.027452,0.000000
17,banana/image_0018.jpg,1.769022,0.999587
18,banana/image_0019.jpg,2.848089,0.999335
19,banana/image_0020.jpg,18.788686,0.995616
20,giraffe/image_0001.jpg,20.887751,0.995127
21,giraffe/image_0002.jpg,6.858975,0.998400
22,giraffe/image_0003.jpg,2.408350,0.999438
23,giraffe/image_0004.jpg,2.343929,0.999453
24,giraffe/image_0005.jpg,2.990196,0.999302
25,giraffe/image_0006.jpg,1.805925,0.999579
26,giraffe/image_0007.jpg,2.337698,0.999455
27,giraffe/image_0008.jpg,3.147871,0.999266
28,giraffe/image_0009.jpg,421.755818,0.901597
29,giraffe/image_0010.jpg,2.469777,0.999424
30,giraffe/image_0011.jpg,1.229698,0.999713
31,giraffe/image_0012.jpg,1.552745,0.999638
32,giraffe/image_0013.jpg,4.398842,0.998974
33,giraffe/image_0014.jpg,11.334342,0.997356
34,giraffe/image_0015.jpg,3.348546,0.999219
35,giraffe/image_0016.jpg,2.813595,0.999344
36,giraffe/image_0017.jpg,7.121274,0.998338
37,giraffe/image_0018.jpg,22.163504,0.994829
38,giraffe/image_0019.jpg,2.962636,0.999309
39,giraffe/image_0020.jpg,0.000000,1.000000
40,tennis_ball/image_0001.jpg,5.871228,0.998630
41,tennis_ball/image_0002.jpg,82.727080,0.980698
42,tennis_ball/image_0003.jpg,3.597237,0.999161
43,tennis_ball/image_0004.jpg,3.096773,0.999277
44,tennis_ball/image_0005.jpg,0.786785,0.999816
45,tennis_ball/image_0006.jpg,3.523625,0.999178
46,tennis_ball/image_0007.jpg,16.387310,0.996177
47,tennis_ball/image_0008.jpg,10.510373,0.997548
48,tennis_ball/image_0009.jpg,4.571512,0.998933
49,tennis_ball/image_0010.jpg,20.635043,0.995186
50,tennis_ball/image_0011.jpg,2.348690,0.999452
51,tennis_ball/image_0012.jpg,258.913660,0.939591
52,tennis_ball/image_0013.jpg,1.129694,0.999736
53,tennis_ball/image_0014.jpg,2.474317,0.999423
54,tennis_ball/image_0015.jpg,0.678176,0.999842
55,tennis_ball/image_0016.jpg,3.599756,0.999160
56,tennis_ball/image_0017.jpg,108.395290,0.974710
57,tennis_ball/image_0018.jpg,17.843425,0.995837
58,tennis_ball/image_0019.jpg,26.819595,0.993743
59,tennis_ball/image_0020.jpg,0.461334,0.999892
60,zebra/image_0001.jpg,0.919613,0.999785
61,zebra/image_0002.jpg,3.256792,0.999240
62,zebra/image_0003.jpg,2.027516,0.999527
63,zebra/image_0004.jpg,0.548970,0.999872
64,zebra/image_0005.jpg,1.959507,0.999543
65,zebra/image_0006.jpg,0.910495,0.999788
66,zebra/image_0007.jpg,2.370579,0.999447
67,zebra/image_0008.jpg,14.244860,0.996676
68,zebra/image_0009.jpg,3.541201,0.999174
69,zebra/image_0010.jpg,2.054350,0.999521
70,zebra/image_0011.jpg,2.052006,0.999521
71,zebra/image_0012.jpg,2.248181,0.999475
72,zebra/image_0013.jpg,5.084684,0.998814
73,zebra/image_0014.jpg,2.402249,0.999440
74,zebra/image_0015.jpg,9.435881,0.997798
75,zebra/image_0016.jpg,4.496722,0.998951
76,zebra/image_0017.jpg,2.850256,0.999335
77,zebra/image_0018.jpg,22.492548,0.994752
78,zebra/image_0019.jpg,11.539783,0.997308
79,zebra/image_0020.jpg,164.795361,0.961551
