index,image,raw_score,normalized_score
0,banana/image_0001.jpg,13.007736,0.988173
1,banana/image_0002.jpg,2.061093,0.998126
2,banana/image_0003.jpg,2.832640,0.997424
3,banana/image_0004.jpg,3.577469,0.996747
4,banana/image_0005.jpg,0.586879,0.999466
5,banana/image_0006.jpg,2.662689,0.997579
6,banana/image_0007.jpg,6.689151,0.993918
7,banana/image_0008.jpg,16.399682,0.985089
8,banana/image_0009.jpg,15.348292,0.986045
9,banana/image_0010.jpg,9.081582,0.991743
10,banana/image_0011.jpg,4.251862,0.996134
11,banana/image_0012.jpg,14.226920,0.987064
12,banana/image_0013.jpg,13.700167,0.987543
13,banana/image_0014.jpg,5.264661,0.995213
14,banana/image_0015.jpg,2.685473,0.997558
15,banana/image_0016.jpg,4.919412,0.995527
16,banana/image_0017.jpg,1099.816230,0.000000
17,banana/image_0018.jpg,1.723731,0.998433
18,banana/image_0019.jpg,2.702399,0.997543
19,banana/image_0020.jpg,12.319200,0.988799
20,giraffe/image_0001.jpg,12.453002,0.988677
21,giraffe/image_0002.jpg,5.809995,0.994717
22,giraffe/image_0003.jpg,2.363371,0.997851
23,giraffe/image_0004.jpg,2.311979,0.997898
24,giraffe/image_0005.jpg,2.970281,0.997299
25,giraffe/image_0006.jpg,1.709660,0.998446
26,giraffe/image_0007.jpg,2.311329,0.997898
27,giraffe/image_0008.jpg,3.061337,0.997217
28,giraffe/image_0009.jpg,294.490160,0.732237
29,giraffe/image_0010.jpg,2.258962,0.997946
30,giraffe/image_0011.jpg,1.175616,0.998931
31,giraffe/image_0012.jpg,1.506610,0.998630
32,giraffe/image_0013.jpg,4.033689,0.996332
33,giraffe/image_0014.jpg,10.206894,0.990719
34,giraffe/image_0015.jpg,3.298575,0.997001
35,giraffe/image_0016.jpg,2.758993,0.997491
36,giraffe/image_0017.jpg,6.816995,0.993802
37,giraffe/image_0018.jpg,11.454710,0.989585
38,giraffe/image_0019.jpg,2.941672,0.997325
39,giraffe/image_0020.jpg,0.000000,1.000000
40,tennis_ball/image_0001.jpg,5.443901,0.995050
41,tennis_ball/image_0002.jpg,72.281065,0.934279
42,tennis_ball/image_0003.jpg,3.453612,0.996860
43,tennis_ball/image_0004.jpg,2.999346,0.997273
44,tennis_ball/image_0005.jpg,0.741901,0.999325
45,tennis_ball/image_0006.jpg,3.397102,0.996911
46,tennis_ball/image_0007.jpg,5.827873,0.994701
47,tennis_ball/image_0008.jpg,10.267447,0.990664
48,tennis_ball/image_0009.jpg,4.329175,0.996064
49,tennis_ball/image_0010.jpg,18.035748,0.983601
50,tennis_ball/image_0011.jpg,2.259846,0.997945
51,tennis_ball/image_0012.jpg,128.461607,0.883197
52,tennis_ball/image_0013.jpg,1.100178,0.999000
53,tennis_ball/image_0014.jpg,2.427436,0.997793
54,tennis_ball/image_0015.jpg,0.522083,0.999525
55,tennis_ball/image_0016.jpg,3.436761,0.996875
56,tennis_ball/image_0017.jpg,82.909767,0.924615
57,tennis_ball/image_0018.jpg,17.355471,0.984220
58,tennis_ball/image_0019.jpg,8.208628,0.992536
59,tennis_ball/image_0020.jpg,0.449419,0.999591
60,zebra/image_0001.jpg,0.893150,0.999188
61,zebra/image_0002.jpg,3.232258,0.997061
62,zebra/image_0003.jpg,1.892132,0.998280
63,zebra/image_0004.jpg,0.540120,0.999509
64,zebra/image_0005.jpg,1.918371,0.998256
65,zebra/image_0006.jpg,0.881947,0.999198
66,zebra/image_0007.jpg,2.349736,0.997864
67,zebra/image_0008.jpg,11.852588,0.989223
68,zebra/image_0009.jpg,3.436976,0.996875
69,zebra/image_0010.jpg,1.711844,0.998444
70,zebra/image_0011.jpg,2.026999,0.998157
71,zebra/image_0012.jpg,2.158975,0.998037
72,zebra/image_0013.jpg,4.919991,0.995527
73,zebra/image_0014.jpg,1.849942,0.998318
74,zebra/image_0015.jpg,8.249026,0.992500
75,zebra/image_0016.jpg,4.441158,0.995962
76,zebra/image_0017.jpg,2.785532,0.997467
77,zebra/image_0018.jpg,17.172121,0.984386
78,zebra/image_0019.jpg,10.977661,0.990019
79,zebra/image_0020.jpg,70.175889,0.936193
